posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
381.0476,5.990225,-275.603,14.22729,5.990225,6.178711
255.2783,5.990225,-293.0823,10.73145,5.990225,5.934814
382.4297,5.990225,-243.7339,11.54443,5.990225,5.690918
256.7417,5.990225,-314.22,11.05664,5.990225,5.772217
376.9827,5.990225,-265.4407,18.61743,5.990225,6.26001
253.3271,5.990225,-356.4954,14.95898,5.990225,6.097412
432.4285,5.990225,-192.6782,13.9021,5.990225,5.690918
430.8025,5.990225,-224.0596,9.674561,5.990225,5.690918
247.7988,5.990225,-219.832,15.12158,5.990225,6.016113
431.8594,5.990225,-234.6284,10.08105,5.990225,5.853516
339.9917,5.990225,-182.6785,11.21924,5.990225,16.17847
377.2266,6.534791,-212.6777,15.77197,6.534791,6.341309
256.2539,6.534791,-303.7324,11.05664,6.534791,5.853516
181.1338,6.534791,-386.6572,12.84521,6.534791,9.755859
256.01,6.534791,-345.6826,12.60132,6.534791,6.016113
439.2576,6.534791,-454.054,36.01538,6.534791,19.91821
364.9504,6.534791,-483.3215,22.19458,6.534791,16.17847
254.2214,7.079357,-385.0313,18.29224,7.079357,20.16211
183.1663,7.079357,-415.0305,12.76392,7.079357,12.11353
231.2952,7.079357,-391.6165,5.934814,7.079357,14.0647
205.1982,7.623923,-399.7463,11.38184,7.623923,20.24341
292.5945,8.168489,-491.2888,44.30786,8.168489,8.211182
221.0515,1.633698,-398.1204,5.772217,1.633698,11.13794
222.1084,1.633698,-179.1826,2.438965,1.633698,4.552734
249.75,5.445659,-230.4009,13.17041,5.445659,5.853516
367.6333,3.267395,-327.9595,13.8208,3.267395,14.30859
193.8977,4.356527,-475.9233,16.66626,4.356527,16.91016
477.1428,4.901093,-489.988,22.35718,4.901093,9.511963
381.6167,7.623923,-425.1116,78.04688,7.623923,48.04761
475.0291,8.168489,-383.3646,24.47095,8.168489,29.95862
493.0774,8.168489,-413.7297,6.422607,8.168489,34.06421
475.4355,8.168489,-270.4812,24.06445,8.168489,52.27515
